id,strategy,compatibilities,params,cutoff,reason
47,NODE3,"[0.9703043409462524, 0.9698823777625403, 0.969831223628692, 0.9703570863442165, 0.9683033595274511, 0.969460414578828, 0.970917225950783, 0.9714468017227628, 0.9682749155405406, 0.971252241797658, 0.971252241797658, 0.9714632345184091, 0.9714104863382214, 0.9709885008967191, 0.9713049899778458, 0.9711994936174702, 0.9703043409462524, 0.9660847091091302, 0.965871927418504, 0.965451764333562, 0.965871927418504, 0.9685109974154755, 0.965871927418504, 0.965451764333562, 0.9685637428134395, 0.9681928473467666, 0.9703043409462524, 0.9995252914183238, 0.9993670552244317, 0.9992615644285037, 0.9980355720732679, 0.9985722595314896, 0.9998414879002431, 0.9999467206564016, 0.9998414962751625, 0.9997361199071142, 0.9996833773087072, 0.9999471793788295, 0.9998944925089681, 0.9998413957176844, 0.9996829758004862, 0.9998944702406078, 0.9996826740004231, 0.9996307432610645, 0.9871657754010695, 0.9999471235194586, 1.0, 1.0, 0.9999471291107116, 0.9998944758085792, 1.0, 1.0, 0.999894247038917, 0.9998942638117896, 0.9998413873321349, 1.0, 1.0, 1.0, 0.9999468904349673, 1.0, 0.9999472462544841, 0.9999472323360244, 0.9999472044770603, 0.9998944980745899, 0.9998416719442685, 0.9999470282868947, 0.9999472490372949, 0.9999472406879815, 0.999946949602122, 0.9999467830344314, 1.0, 0.9999470619375331, 0.9999471933252363, 0.9998944869427592, 1.0, 0.9998414795244386, 0.9998410680228862, 0.9998413537810682, 0.9998414795244386, 0.9998417554594367, 0.9997890184081439, 1.0, 0.999947226766584, 0.9999471235194586, 0.9998411858125993, 0.9998943531773282, 1.0, 0.9999470815473356, 0.9999471235194586, 1.0, 0.9998944312483505, 0.9999471598414795, 1.0, 1.0, 0.999947148670789, 0.9999470395085266, 0.9999468932554434, 0.9998409247574103, 0.9998414460123672, 1.0, 0.9999468056811532, 0.9998411521762152, 0.9998944479628457, 0.9999470338983051, 0.9999471598414795, 0.9999469833527728, 0.9999472379042895, 0.9998417137128687, 0.9998944591029024, 0.9998417137128687, 0.9999471793788295, 0.9999470226742954, 0.9998416468725257, 0.9997889182058047, 0.999947148670789, 0.9998942582214233, 0.9999472156241752, 0.9999470226742954, 0.9998942638117896, 0.9998417554594367, 0.9998944925089681, 1.0, 0.9998943085134493, 0.9998945036396244, 0.9999471989017371, 0.9999469073533316, 1.0, 1.0, 1.0, 0.9703043409462524]",so far cutoffs: [],0.9871657754010695,No so far cutoffs. Use max 2.
48,MAX2,"[0.9955166411730576, 0.9956748773669497, 0.9895564112031225, 0.9853360059077961, 0.9900833421246967, 0.9949367088607595, 0.9821711150965292, 0.9950419325913814, 0.9900833421246967, 0.992562898887072, 0.9852305095474206, 0.9849259614360285, 0.9955166411730576, 0.9852832577276084, 0.9923458614864865, 0.9944089878158131, 0.9854309565587281, 0.9955166411730576, 0.9900833421246967, 0.9955166411730576, 0.9854942504483595, 0.9854415022681717, 0.9852832577276084, 0.9895564112031225, 0.990347592172583, 0.9850195168266694, 0.9926156442850361, 0.9924582036812405]",,0.9895564112031225,Value after max distance in cutoff search range.
48,NODE3,"[0.9998417638061079, 1.0, 0.9852840339680363, 0.9810106551323979, 0.9857579913492984, 0.9992616033755274, 0.9781622534022576, 0.9993670552244317, 0.9857579913492984, 0.9882377762540219, 0.9809051587720223, 0.9805582188132523, 0.9998417638061079, 0.9809579069522102, 0.9880173141891891, 0.9987341104488633, 0.9810708778646249, 0.9998417638061079, 0.9857579913492984, 0.9998417638061079, 0.9811688996729613, 0.9811161514927735, 0.9809579069522102, 0.9852840339680363, 0.9860224695395327, 0.9806941660512712, 0.9882905216519858, 0.988133537260693]",so far cutoffs: [0.9871657754010695],0.9852840339680363,Use max 2 on sorted_comp[0:first_comp_greater_than_guard_index + 1]
49,MAX2,"[0.999467348460637, 0.9997890072792489, 0.9785314906635721, 0.9999472518198123, 0.999736259099061, 0.9996835109188733, 0.9996835109188733, 0.9994197700179344, 0.9999468283086085, 0.9996307627386856]",,0.9994197700179344,Value after max distance in cutoff search range.
49,NODE3,"[0.999467348460637, 0.9997890072792489, 0.9785314906635721, 0.9999472518198123, 0.999736259099061, 0.9996835109188733, 0.9996835109188733, 0.9994197700179344, 0.9999468283086085, 0.9996307627386856]","so far cutoffs: [0.9871657754010695, 0.9852840339680363]",0.9994197700179344,Use max 2 on sorted_comp[0:first_comp_greater_than_guard_index + 1]
50,MAX2,[1.0],,1.0,Value after max distance in cutoff search range.
50,NODE3,[1.0],"so far cutoffs: [0.9871657754010695, 0.9852840339680363, 0.9994197700179344]",1.0,guard < min(compatibilities). Return min(compatibilities).
51,MAX2,"[0.9998417638061079, 1.0, 0.9852840339680363, 0.9857579913492984, 0.9992616033755274, 0.9993670552244317, 0.9857579913492984, 0.9882377762540219, 0.9998417638061079, 0.9880173141891891, 0.9987341104488633, 0.9998417638061079, 0.9857579913492984, 0.9998417638061079, 0.9852840339680363, 0.9860224695395327, 0.9882905216519858, 0.988133537260693]",,0.9987341104488633,Value after max distance in cutoff search range.
51,NODE3,"[0.9999472546020359, 0.999894509204072, 0.9852840339680363, 0.9857579913492984, 0.9992616033755274, 0.9993670552244317, 0.9857579913492984, 0.9882377762540219, 0.9998417638061079, 0.9880173141891891, 0.9987341104488633, 0.9998417638061079, 0.9857579913492984, 0.9998417638061079, 0.9852840339680363, 0.9860224695395327, 0.9882905216519858, 0.988133537260693]",so far cutoffs: [],0.9987341104488633,No so far cutoffs. Use max 2.
52,MAX2,"[0.9959386043567698, 0.9998945036396244, 0.9898648648648649, 0.9959386043567698, 0.997995674877367, 0.9901366105807269, 0.9900838651827628, 0.9898739517957914, 1.0, 0.9998945036396244]",,0.9959386043567698,Value after max distance in cutoff search range.
52,NODE3,"[0.9959386043567698, 0.9998945036396244, 0.9898648648648649, 0.9959386043567698, 0.997995674877367, 0.9901366105807269, 0.9900838651827628, 0.9898739517957914, 1.0, 0.9998945036396244]",so far cutoffs: [0.9987341104488633],0.9959386043567698,Use max 2 on sorted_comp[0:first_comp_greater_than_guard_index + 1]
53,MAX2,"[0.9995253414904277, 0.9992615644285037, 1.0, 0.9992088190305396]",,1.0,Value after max distance in cutoff search range.
53,NODE3,"[0.9987869838088709, 0.9985231288570072, 1.0, 0.9984703834590432]","so far cutoffs: [0.9987341104488633, 0.9959386043567698]",0.9984703834590432,guard < min(compatibilities). Return min(compatibilities).
54,MAX2,"[0.9995252914183238, 0.9993670552244317, 0.9992615644285037, 0.9980355720732679, 0.9985722595314896, 0.9998414879002431, 0.9999467206564016, 0.9998414962751625, 0.9997361199071142, 0.9996833773087072, 0.9999471793788295, 0.9998944925089681, 0.9998413957176844, 0.9996829758004862, 0.9998944702406078, 0.9996826740004231, 0.9996307432610645, 0.9871657754010695, 0.9999471235194586, 1.0, 1.0, 0.9999471291107116, 0.9998944758085792, 1.0, 1.0, 0.999894247038917, 0.9998942638117896, 0.9998413873321349, 1.0, 1.0, 1.0, 0.9999468904349673, 1.0, 0.9999472462544841, 0.9999472323360244, 0.9999472044770603, 0.9998944980745899, 0.9998416719442685, 0.9999470282868947, 0.9999472490372949, 0.9999472406879815, 0.999946949602122, 0.9999467830344314, 1.0, 0.9999470619375331, 0.9999471933252363, 0.9998944869427592, 1.0, 0.9998414795244386, 0.9998410680228862, 0.9998413537810682, 0.9998414795244386, 0.9998417554594367, 0.9997890184081439, 1.0, 0.999947226766584, 0.9999471235194586, 0.9998411858125993, 0.9998943531773282, 1.0, 0.9999470815473356, 0.9999471235194586, 1.0, 0.9998944312483505, 0.9999471598414795, 1.0, 1.0, 0.999947148670789, 0.9999470395085266, 0.9999468932554434, 0.9998409247574103, 0.9998414460123672, 1.0, 0.9999468056811532, 0.9998411521762152, 0.9998944479628457, 0.9999470338983051, 0.9999471598414795, 0.9999469833527728, 0.9999472379042895, 0.9998417137128687, 0.9998944591029024, 0.9998417137128687, 0.9999471793788295, 0.9999470226742954, 0.9998416468725257, 0.9997889182058047, 0.999947148670789, 0.9998942582214233, 0.9999472156241752, 0.9999470226742954, 0.9998942638117896, 0.9998417554594367, 0.9998944925089681, 1.0, 0.9998943085134493, 0.9998945036396244, 0.9999471989017371, 0.9999469073533316, 1.0, 1.0, 1.0]",,0.9980355720732679,Value after max distance in cutoff search range.
54,NODE3,"[0.9995252914183238, 0.9993670552244317, 0.9992615644285037, 0.9980355720732679, 0.9985722595314896, 0.9998414879002431, 0.9999467206564016, 0.9998414962751625, 0.9997361199071142, 0.9996833773087072, 0.9999471793788295, 0.9998944925089681, 0.9998413957176844, 0.9996829758004862, 0.9998944702406078, 0.9996826740004231, 0.9996307432610645, 0.9871657754010695, 0.9999471235194586, 1.0, 0.9998942638117896, 1.0, 0.9998944758085792, 1.0, 1.0, 0.999894247038917, 0.9998942638117896, 0.9998413873321349, 1.0, 1.0, 1.0, 0.9999468904349673, 1.0, 0.9999472462544841, 0.9999472323360244, 0.9999472044770603, 0.9998944980745899, 0.9998416719442685, 0.9999470282868947, 0.9999472490372949, 0.9999472406879815, 0.999946949602122, 0.9999467830344314, 1.0, 0.9999470619375331, 0.9999471933252363, 0.9998944869427592, 1.0, 0.9998414795244386, 0.9998410680228862, 0.9998413537810682, 0.9998414795244386, 0.9998417554594367, 0.9997890184081439, 1.0, 0.999947226766584, 0.9999471235194586, 0.9998411858125993, 0.9998943531773282, 1.0, 0.9999470815473356, 0.9999471235194586, 1.0, 0.9998944312483505, 0.9999471598414795, 1.0, 1.0, 0.999947148670789, 0.9999470395085266, 0.9999468932554434, 0.9998409247574103, 0.9998414460123672, 1.0, 0.9999468056811532, 0.9998411521762152, 0.9998944479628457, 0.9999470338983051, 0.9999471598414795, 0.9999469833527728, 0.9999472379042895, 0.9998417137128687, 0.9998944591029024, 0.9998417137128687, 0.9999471793788295, 0.9999470226742954, 0.9998416468725257, 0.9997889182058047, 0.999947148670789, 0.9998942582214233, 0.9999472156241752, 0.9999470226742954, 0.9998942638117896, 0.9998417554594367, 0.9998944925089681, 1.0, 0.9998943085134493, 0.9998945036396244, 0.9999471989017371, 0.9999469073533316, 1.0, 1.0, 1.0]",so far cutoffs: [],0.9980355720732679,No so far cutoffs. Use max 2.
55,MAX2,[1.0],,1.0,Value after max distance in cutoff search range.
55,NODE3,[1.0],so far cutoffs: [0.9980355720732679],1.0,guard < min(compatibilities). Return min(compatibilities).
